COUNTYGEOID,C01,C02,C03,C04,C05
30095,-48733.93374347133,-28096.497552328605,-10354.587565794205,-39830.0140875901,31370.091690317713
30097,-49206.67420506173,-33509.21587435683,-10740.17058355833,-40175.62985616173,32995.935860466925
30099,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
30101,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
30103,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
30105,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
30107,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
30109,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
30111,-49068.57544976852,-33917.030639861216,-10633.325411140107,-37690.419896631596,34377.46240205491
37001,-49242.09233098767,-33997.18820879791,-10763.210644508486,-40100.667475553186,33084.16499089335
37003,-48280.97974689343,-34151.298380088854,-2960.003491276419,-37371.35794419532,33604.099721273575
37005,-49249.85418970969,-33997.77440882102,-10768.837507840037,-40211.76231003616,33023.00742494676
37007,-49249.85408870903,-33997.77437103815,-10768.837414178139,-40211.76207219202,33023.007578561745
37009,-49249.89090541059,-33997.866144022955,-10767.78724925531,-40198.144489458056,33018.71696591898
37011,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37013,-47346.757982618496,-26185.671802330817,-481.19772041157256,-36137.692641025904,31270.85477849103
37015,-49249.84717407806,-33997.77070021161,-10768.843118490531,-40211.7258634394,33022.952704501375
37017,-49249.808638667324,-33997.69493138095,-10768.869262121198,-40211.436621739995,33023.1757705686
37019,19940.980640047463,-9933.414491978181,216960.80002357927,1378164.9949976453,-2542411.5183899286
37021,-49244.416474688645,-33936.60927428427,-10765.053420939474,-40205.38599618331,33020.405601801285
37023,-49247.95393616905,-33977.36887689989,-10762.488506915086,-40128.54932033263,32991.77009447772
37025,-49248.77519064616,-33990.24059323738,-10767.96471737715,-40201.46923009095,33027.60382108776
37027,-49201.758472055815,-34003.00038164189,-10323.44270924392,-35642.97980664263,35981.74249663343
37029,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37031,-49249.85420214516,-33997.77432872164,-10768.837622112449,-40211.76343184025,33023.006975856006
37033,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37035,-41262.911025778245,55363.87180634061,-3634.103598539797,-33481.94041099539,6018.939290911137
37037,-48382.53917207711,-30446.31734393683,-9088.776283804413,-30842.370449919374,18717.738035057366
37039,-49249.843598137275,-33997.77536706147,-10768.768786556531,-40211.112976394004,33023.288742406185
37041,-48340.10026849894,-34141.930393994866,-3436.495003661174,-37544.67944712739,33568.642172943415
37043,-49249.79615143951,-33997.23552723857,-10768.83414740992,-40211.76440925054,33023.00985303661
37045,-40470.2242448813,-35347.20017580563,19568.52177550056,130876.7538988626,-232080.27732406254
37047,-19358.237993654628,-38681.026017342076,92534.98541857816,542382.0558095789,-869825.7662362156
37049,-36001.73513136037,-36076.56794468539,36413.84183846261,212985.75344505213,-357796.0380151279
37051,-13615.663512620962,-24056.78113189339,106912.11825416762,623590.7800002539,-992945.3809833832
37053,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37055,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37057,-49235.61941082243,-33999.314649102074,-10693.321753751825,-39596.124261892524,32839.47463405663
37059,-49249.85320505078,-33997.774459164604,-10768.831135644023,-40211.70212078483,33023.03351896279
37061,-48487.37669081311,-26887.04405310851,-10711.001736421225,-40210.79752784669,33004.47102207238
37063,-47209.91695439381,-34321.01017192607,5671.92925782496,-34230.55415008693,34247.00396576637
37065,-48250.91733808421,-34130.22255467887,-2739.7123032615823,-37291.283776210425,33620.62933196192
37067,-45028.387763565384,-34655.132934902234,3895.13871929281,43158.20637625579,-93100.16414972043
37069,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37071,-42056.113801398154,-9002.719820582939,1236.0139825101387,22347.48715150162,-57688.76147108665
37073,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37075,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37077,-49207.85909080765,-33643.80198489836,-10719.395871516368,-39701.18914934477,33167.52470754025
37079,-49249.884229938165,-33997.82160655959,-10768.345288611832,-40205.18774956485,33020.524006544176
37081,126518.44070164202,-54475.13188849591,204540.43867814043,-65803.34015136618,47179.80669414287
37083,-31785.43797844545,-36740.632686921366,49597.15132684556,300210.58187093213,-494542.06517296465
37085,-49246.98585038645,-33998.21137339656,-10747.970153791308,-40199.55452054683,33026.526217995946
37087,-10880.468141297844,-40020.232591524895,121847.05885442799,707667.6013119067,-1125984.6551611058
37089,-48756.935109776365,-34075.18077286533,-9065.276925326023,-30603.662084964424,18135.344450244116
37091,-49249.23294457506,-33994.28073703691,-10768.068542117837,-40207.82582662983,33024.61534622915
37093,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37095,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37097,-49249.3351769915,-33997.90909981098,-10762.829902760152,-40146.58600500172,33041.96734810616
37099,-49243.47572674022,-33996.7997941099,-10688.437209493424,-39515.19817010629,33340.50290676529
37101,-49249.85681908698,-33997.77965096456,-10768.662810127054,-40209.35165503121,33022.1817647591
37103,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37105,-48702.645123304785,-34057.433426261814,-10486.567683689107,-38949.081213635545,33827.618550398205
37107,-6261.534956777507,-40525.28974665012,126909.00710526104,763786.0935103914,-1184899.3037343132
37109,-49249.853597232206,-33997.77285182811,-10768.83444770082,-40211.734124528666,33023.020240377235
37111,-49147.62868187558,-34014.409833634556,-9938.411665698151,-39851.216998694224,33061.60388836666
37113,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37115,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37117,-31520.818849198877,-21349.65527215281,47074.93268885865,280112.41059512494,-466496.90261878347
37119,25797.393441193835,-43002.01707586331,96217.93367999584,321682.11913088145,-427899.66646520706
37121,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37123,-47737.3994090381,-34137.95823643621,-12597.017216250531,-37131.37232962006,28559.880307594045
37125,-49249.85374237351,-33997.76908910006,-10768.837280890135,-40211.76278145397,33023.00677829143
37127,-49249.02680709669,-33996.116568749036,-10769.801447414642,-40208.97909750538,33024.476660211534
37129,-41053.392157184695,-33848.29545618513,17362.295057816125,119856.8308753211,-206940.15591092652
37131,-48863.60828652191,-34058.97777274221,-7656.461160794234,-39075.51882101613,33254.60459787984
37133,-49249.752432031106,-33997.584984212546,-10768.95644073389,-40211.40879021166,33023.22904414436
37135,-49101.97929856858,-32625.24456027613,-10759.947016297896,-40213.97715192535,33030.5486353794
37137,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37139,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37141,-49249.60314144086,-33997.77447972689,-10768.680920212948,-40194.37035076409,32961.79655173355
37143,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37145,-38461.930908040216,41415.28530092139,3028.497544926505,23059.286597688544,-80704.1525119828
37147,-47546.59597766639,-34261.08329032127,2640.035048916655,-32508.61160282487,24048.629127713135
37149,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37151,-48751.522091429215,-33999.3178303778,-9142.201638003391,-29060.63494798787,22851.57961917809
37153,-49249.82273689015,-33997.77364208718,-10768.856029594324,-40211.56242881,33022.656212652946
37155,-49237.37125640535,-33998.217975000895,-10758.800044463604,-40034.23299099732,33120.22827337865
37157,-49249.79808623411,-33997.49880638195,-10768.524713647961,-40206.67109300634,33021.248696459974
37159,33247.4880515204,-43614.57283989826,128142.16464090899,868630.218055104,-1262019.4442405293
37161,-47120.09118780722,-16768.672077387848,-4556.718266308294,-37294.02192797905,28083.03257296194
37163,-49249.506282529124,-33997.10947232638,-10769.2951433827,-40210.8921805753,33023.624448408824
37165,-49149.485656211844,-32849.37184640096,-10686.366983139063,-40137.68539599328,32669.17880621399
37167,-49247.82719040953,-33980.46626906868,-10768.923389867881,-40210.85337104049,33023.6423840383
37169,-45922.84227574334,4117.532857606752,-8022.369709836934,-37769.280631917645,21207.688952751763
37171,-37345.96567914466,-32151.232979276156,6931.5907744539245,111231.5827707224,-163114.95795228463
37173,-48912.22878934186,-34051.27318693802,-8047.678459195942,-39221.9625169757,33225.501588741856
37175,-42159.96643234656,-33628.146503936005,13202.55185472503,94918.3374833518,-176384.97126329283
37177,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37179,-49245.655249620504,-33998.53790964559,-10736.337472482737,-40162.63799243011,33021.898416175456
37181,-49249.820561567,-33997.39020544642,-10768.810168630895,-40211.73850697537,33022.887172970535
37183,-49094.635753569135,-34028.22927689697,-11590.640176995386,-38123.706563898646,29061.009331890044
37185,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37187,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
37189,-49249.85336043652,-33997.77448447596,-10768.838049522254,-40211.75906232147,33023.00510473653
37191,-46408.418643653364,-34384.08065859933,-962.3771732280392,15075.61937926882,-52653.47757949261
37193,-40578.635472859096,-35232.01316979199,11455.984229697455,102749.05748343762,-189245.51437482276
37195,-49247.26640740711,-33970.61637297666,-10759.612400521935,-40125.23520759889,33022.2357000273
37197,-49249.84999154033,-33997.774837695906,-10768.829773857857,-40211.71293855979,33023.031636585954
37199,-49249.853598593785,-33997.76813579705,-10768.8363631354,-40211.75486387135,33023.01360852223
38001,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38003,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38005,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38007,-49249.84626137067,-33997.77521866499,-10768.822795601205,-40211.66812305305,33023.05359956394
38009,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38011,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38013,-49249.85317393135,-33997.77451278185,-10768.835703748573,-40211.75110530436,33023.012978983825
38015,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38017,-47117.733151559565,-34312.599841565,-4852.230649525122,-4091.093026907344,-22885.174917185952
38019,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38021,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38023,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38025,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38027,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38029,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38031,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38033,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38035,-47850.70733028643,-34205.36417774745,-137.13864617570246,-30379.211839581785,12756.721299923434
38037,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38039,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38041,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38043,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38045,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38047,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38049,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38051,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38053,-49249.84996354961,-33997.774840613245,-10768.829708852836,-40211.71256608331,33023.031844289246
38055,81465.59839594793,1161841.3964482844,8290.767909069824,8720.64670826592,-55362.10323017438
38057,-49115.08919217901,-32468.589143239402,-10660.93084114915,-40106.9117816081,32573.170335113464
38059,-49127.821107637465,-33172.48085259345,-10737.616666042268,-39731.54749357334,33287.60264829123
38061,-49249.85189774351,-33997.774643101075,-10768.833320663432,-40211.735785230594,33023.02047830173
38063,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38065,-48364.86073254105,-23861.69920137717,-10043.612050528794,-39568.466517084824,29912.86633916617
38067,-44043.83878144379,-34815.40239756935,7225.850006442942,61265.775367345435,-124240.80705354817
38069,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38071,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38073,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38075,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38077,-38820.30532757793,-35542.67169592349,18836.89521486386,139561.44068322144,-245507.8514584168
38079,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38081,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38083,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38085,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38087,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38089,-48536.87334260806,-34109.64653104701,-8304.695523844222,-26315.015373425395,11487.598741059272
38091,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38093,-48662.28096554079,-34085.99280894724,-8990.695180576151,-29704.628595343653,16752.495213929302
38095,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38097,-49249.85420975476,-33997.7744070037,-10768.837638042107,-40211.76353983738,33023.006891347555
38099,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38101,-49249.749225511456,-33997.78512757991,-10768.64159600942,-40210.50325023018,33023.623815593004
38103,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
38105,-49249.85391243447,-33997.774437164146,-10768.83700154142,-40211.759103849196,33023.00900296792
31001,-45685.79090101131,-34559.39672680102,7714.237193944945,7084.8579417993005,-33387.69519977766
31003,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31005,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31007,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31009,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31011,-47059.148420342106,-34256.22822254777,-9410.085921093338,-20767.234048473187,3165.330493883645
31013,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31015,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31017,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31019,-46302.33534509854,-34373.30407251013,-6925.276774355314,-6501.407775929,-18929.915686505654
31021,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31023,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31025,-49239.48839289913,-33997.98239724567,-10760.928262724272,-40059.40917041775,33106.512086606075
31027,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31029,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31031,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31033,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31035,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31037,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31039,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31041,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31043,-46409.144725682025,-34349.415414615614,-7804.783097937754,-10498.11594295337,-12720.41618998134
31045,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31047,-48848.402858684894,-34057.95693564335,-9381.315093233603,-32384.432901407352,20899.60920123194
31049,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31051,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31053,-49249.85038344029,-33997.731950597044,-10768.835204004614,-40211.7592356779,33023.0020348469
31055,-41041.4793777154,41984.095350713586,-9981.997401869408,-40089.54716827994,32552.803914844393
31057,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31059,-47292.335542579276,-34249.56815110876,-8041.330482412774,-17172.255043864177,-2502.6578029737707
31061,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31063,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31065,-49152.11169114997,-34010.35087664151,-10632.36200278034,-39060.28729437842,31247.472360997945
31067,-47132.72652263087,-34292.20344144096,-6194.0244018747635,-9211.470902692792,-14896.871752800422
31069,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31071,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31073,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31075,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31077,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31079,-47727.33059594761,-34186.83124723116,-8782.637868857943,-22801.679102900533,6187.574507895553
31081,-48016.049227346404,-34155.9411549834,-9088.650341545872,-25835.91670154946,10859.101362847066
31083,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31085,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31087,-46579.044933366975,-34409.55871257867,-2094.4363045557025,9762.599697939231,-44399.48802906424
31089,-47711.906840469586,-34187.560820570434,-9209.373793613348,-24294.345456281044,8522.181904493942
31091,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31093,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31095,-49249.85420322925,-33997.77440634758,-10768.837643005978,-40211.76343792881,33023.00667220786
31097,-49249.75331087337,-33997.58157594867,-10768.97031458017,-40211.5108458712,33023.185983367985
31099,-47323.05437885131,-34297.432207531885,-4323.278034145391,-3456.6219031858454,-23928.37463560967
31101,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31103,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31105,-44727.961821787816,8870.90257850611,-10141.299989205576,-39893.97503312869,31690.03790839947
31107,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31109,-48546.91076462532,-27489.22884298521,-10725.709315873753,-40133.908518504926,32825.56456963805
31111,-47680.77201603949,-24169.079051420926,-7637.4458983614095,-25920.549619712387,8822.042360197065
31113,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31115,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31117,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31119,-46259.99708331797,-34298.31288810597,-8734.65562772619,-13028.163533590352,-8716.353674837652
31121,-46963.37064626352,-34319.23320066679,-5597.8122080917565,-5869.81992277871,-20076.588981239154
31123,-48562.616974227574,-34105.38310642061,-8416.977186936274,-26904.176815955052,12400.754629167664
31125,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31127,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31129,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31131,-48923.32952463081,-30258.518255113682,-10501.83543701443,-39973.845878750944,31886.594384095242
31133,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31135,-48146.14361522821,-34171.117088757535,-6953.8417602267555,-18697.836748599253,-317.98872736890763
31137,-49249.85420274153,-33997.774407641984,-10768.837592394473,-40211.7631089741,33023.00707881469
31139,-44973.93089776633,-34527.47587675322,-6284.863989757078,4597.9350600450925,-35962.5625314026
31141,-45555.54343035438,-34573.4134417961,2511.7670113550184,38451.92564772429,-70440.50120236423
31143,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31145,-49150.52993399508,-34007.83451360608,-10846.050540577507,-40203.593301288594,33022.19425463612
31147,-49249.85420955666,-33997.774404769596,-10768.83763757245,-40211.763537053324,33023.006894408114
31149,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31151,-49249.72215818934,-33997.52203916994,-10769.01127863234,-40211.432825464704,33023.24127626042
31153,-49249.75631474985,-33997.579854192,-10768.964210772989,-40211.518200962244,33023.17933097107
31155,-49249.85420967948,-33997.77440602979,-10768.837637828634,-40211.7635387968,33023.00689305845
31157,-49249.85420973959,-33997.77440700218,-10768.837638053643,-40211.763539600535,33023.00689083827
31159,-49249.85272331506,-33997.75915473044,-10768.834537349132,-40211.742438481946,33023.02322730833
31161,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31163,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31165,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31167,-49249.80714648471,-33997.259663206176,-10768.808659213046,-40211.716960976984,33022.96585060212
31169,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31171,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31173,-49249.85417026535,-33997.774410580176,-10768.837381679445,-40211.76111797003,33023.00794139778
31175,-47778.09997613804,-34193.65963496234,-8240.952993728422,-21103.319321699426,3523.6850734032596
31177,-24343.4802887567,-37686.14267592259,59565.28323915919,387174.59182988055,-628930.3380747575
31179,-49249.85409246743,-33997.77441770558,-10768.837694861088,-40211.76292168777,33023.00664516182
31181,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31183,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
31185,-46434.14064243576,-34391.62392237103,-4547.119375261444,1531.7571772474562,-31512.487730655474
33001,-49249.85416299609,-33997.77441127249,-10768.837660690711,-40211.763293524345,33023.006793576445
33003,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
33005,-49249.853756270655,-33997.77444837094,-10768.83785774484,-40211.76114921271,33023.00593769711
33007,-46682.04740969754,-34381.22166070443,-1938.9216068047235,9678.305491876508,-44237.56453063252
33009,-49249.85417706136,-33997.774341326214,-10768.83763682693,-40211.76330848831,33023.0069100228
33011,-48767.655594125696,-34044.88818181783,-6345.2792972666,5088.253889317779,62696.17437794183
33013,-45354.487901408305,-34610.5196920491,20623.741129560658,-28792.596506286944,35358.895552571674
33015,-47787.37998458192,-34226.87556754024,1006.0335652222337,-35769.867454060215,33917.70167520994
33017,-49249.85403968082,-33997.77429280001,-10768.83768823399,-40211.762531305205,33023.00669734469
33019,-49249.85416093591,-33997.77408509499,-10768.837524934377,-40211.76247572182,33023.00722648487
34001,-49223.42803736775,-34001.96172570555,-10555.860433679882,-40134.28426555528,33038.84781920448
34003,-48137.10687915021,-34168.70794179016,-1997.8055140659224,-35211.951114563824,27324.275832200015
34005,-39867.91578683693,-34872.72340234218,22148.524784370853,374458.3076872162,300190.8403522469
34007,-45746.69286362386,-33905.83439363987,-8633.93306295812,-6726.777928006505,49328.6092772046
34009,-49248.04667468267,-33977.081506440576,-10767.366171912796,-40210.441978092895,33016.83071829403
34011,-47184.03432110696,-34325.1154640946,5880.989416775565,-34155.4074105031,34262.055728168496
34013,-45813.57423981468,-34399.18925836118,4515.996813043187,46122.04796419759,88069.57607336683
34015,-48554.49488102175,-34038.90887954622,-10702.004139195851,-29699.912791956296,37806.26570391759
34017,-48803.08930090039,-34023.481976266026,-7773.7658237184605,-25406.740514712543,42459.60628650891
34019,-49249.85159512567,-33997.74693233249,-10768.833122895321,-40211.73512957988,33023.02787007072
34021,-49211.047821892054,-34001.16017638738,-10450.850543685174,-39505.73506309648,33434.18990422227
34023,-35379.80601722508,-34355.93097650592,-14067.572752532498,1310.0435342340313,53012.039136087675
34025,-47398.84035362282,-16884.930953315572,-10656.798681232292,-40103.25865007686,33108.322122714424
34027,-49052.693278380495,-34013.66582687108,-10092.559452265927,-36391.29083698109,27121.89551578166
34029,-49061.33996486283,-34012.71476470417,-11030.29319353849,-39680.66425367416,33273.31230325966
34031,-40538.782851456446,-35012.18728458404,1703.1378145350986,-19365.00615324883,44000.46711132127
34033,-43824.90142265147,-26609.87532823056,-6196.00548500829,-34699.04675498867,32871.936128455774
34035,-44759.02366900512,-33875.68675910693,-5396.404346324989,-33586.592402371345,37238.14829304565
34037,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
34039,-48298.28513667192,-31976.319111007993,-6023.036592790549,-1105.1489819151911,52448.88441658874
34041,-46009.68714267207,-33934.42575921541,-7392.594266046725,-37408.746834658195,34812.29108473616
35001,-49249.80150982265,-33997.65452616667,-10768.872014244307,-40211.485584211005,33023.1309471985
35003,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
35005,-49249.85397977788,-33997.774350473235,-10768.836809416487,-40211.75462224178,33023.01055444199
35006,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
35007,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
35009,-49249.7925196769,-33997.070037275495,-10768.786811994934,-40211.71655862899,33022.790625213034
35011,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
35013,-49245.145569298955,-33955.384299155994,-10768.630194157113,-40210.33616428283,33023.985359081125
35015,-49244.04057065615,-33997.70901459611,-10720.193994452708,-39714.89264392201,33347.547053466296
35017,13891.32884318858,672781.4522426877,35279.109315393995,29.543357434720942,-162919.29225604318
35019,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
