COUNTYGEOID,C01,C02,C03,C04,C05
05053,-0.14047821655585166,-0.257179626495818,-0.06003890740047888,-0.26799743898064465,-0.5207971101029024
05055,-0.10251582341871092,-0.19145704075528114,-0.027608813821064716,-0.14815439672576838,-0.19738033512502567
05057,0.8328895965817762,0.24397037845564223,-0.13647707239625131,-0.0732481716593894,-0.026112299267424508
05059,-0.1117837578639457,-0.17138146832750706,-0.0321389945441241,-0.10514492281799032,-0.1018616016709044
05061,-0.12523438054689143,-0.21547003589929103,-0.4209880082307754,0.7958614907574825,0.09838364485277877
05063,0.7970795095549689,0.23842592212807037,-0.21159897040989414,0.0898344175325638,0.0017444937553058673
05065,-0.13732886975258363,-0.21516183199057842,-0.11981414306972005,-0.38688133941002173,0.7852713325366594
05067,-0.1264099447758921,-0.2126779149627212,-0.41693312820426603,0.7862741594002038,0.09681896336099931
05069,-0.38374210230397887,0.7355765227383475,0.298532799946811,0.08908391726217596,0.0279120444902054
05071,0.8329520149041838,0.24407888878538042,-0.13644019034136406,-0.07313236354684505,-0.026097935994491565
05073,-0.07880609982962433,-0.11132891368754337,-0.011524853589667218,-0.05604569181776084,-0.04390749017079111
05075,-0.07880609982962433,-0.11132891368754337,-0.011524853589667218,-0.05604569181776084,-0.04390749017079111
05077,-0.07880609982962433,-0.11132891368754337,-0.011524853589667218,-0.05604569181776084,-0.04390749017079111
05079,-0.07880609982962433,-0.11132891368754337,-0.011524853589667212,-0.05604569181776084,-0.043907490170791125
05081,-0.45875456853402263,0.791292654751909,0.025322075523836505,-0.010193815802231243,-0.018153951567010627
